江西省,上饶市,662,637,0,0,0,0,0,0,0,0.0,0.0
江西省,新余市,82,80,0,0,0,0,0,0,0,0.0,0.0
江西省,景德镇市,306,303,0,0,0,0,0,0,0,0.0,0.0
江西省,萍乡市,246,240,0,0,0,0,0,0,0,0.0,0.0
江西省,南昌市,2170,2119,0,0,0,0,0,0,0,0.0,0.0
江西省,赣州市,555,548,0,0,0,0,0,0,0,0.0,0.0
河北省,承德市,236,231,0,0,0,0,0,0,0,0.0,0.0
河北省,唐山市,1449,1433,0,0,0,0,0,0,0,0.0,0.0
河北省,保定市,979,947,0,0,0,0,0,0,0,0.0,0.0
河北省,秦皇岛市,322,322,0,0,0,0,0,0,0,0.0,0.0
河北省,邯郸市,609,586,0,0,0,0,0,0,0,0.0,0.0
河北省,廊坊市,828,826,0,0,0,0,0,0,0,0.0,0.0
河北省,邢台市,566,560,0,0,0,0,0,0,0,0.0,0.0
河北省,衡水市,543,532,0,0,0,0,0,0,0,0.0,0.0
河北省,沧州市,965,939,0,0,0,0,0,0,0,0.0,0.0
河北省,石家庄市,1767,1729,0,0,0,0,0,0,0,0.0,0.0
河北省,张家口市,180,180,0,0,0,0,0,0,0,0.0,0.0
河南省,漯河市,138,126,0,0,0,0,0,0,0,0.0,0.0
河南省,安阳市,363,359,0,0,0,0,0,0,0,0.0,0.0
河南省,郑州市,2062,2041,0,0,0,0,0,0,0,0.0,0.0
河南省,许昌市,401,398,0,0,0,0,0,0,0,0.0,0.0
河南省,平顶山市,254,251,0,0,0,0,0,0,0,0.0,0.0
河南省,焦作市,358,356,0,0,0,0,0,0,0,0.0,0.0
河南省,濮阳市,282,281,0,0,0,0,0,0,0,0.0,0.0
河南省,未知,24,22,0,0,0,0,0,0,0,0.0,0.0
河南省,商丘市,321,318,0,0,0,0,0,0,0,0.0,0.0
河南省,鹤壁市,85,83,0,0,0,0,0,0,0,0.0,0.0
河南省,南阳市,365,364,0,0,0,0,0,0,0,0.0,0.0
河南省,周口市,435,432,0,0,0,0,0,0,0,0.0,0.0
河南省,驻马店市,227,225,0,0,0,0,0,0,0,0.0,0.0
河南省,洛阳市,303,296,0,0,0,0,0,0,0,0.0,0.0
河南省,开封市,235,228,0,0,0,0,0,0,0,0.0,0.0
河南省,信阳市,611,607,0,0,0,0,0,0,0,0.0,0.0
河南省,新乡市,278,277,0,0,0,0,0,0,0,0.0,0.0
河南省,三门峡市,185,183,0,0,0,0,0,0,0,0.0,0.0
浙江省,丽水市,269,258,0,0,0,0,0,0,0,0.0,0.0
浙江省,舟山市,261,251,0,0,0,0,0,0,0,0.0,0.0
浙江省,温州市,1988,1955,0,0,0,0,0,0,0,0.0,0.0
浙江省,衢州市,301,298,0,0,0,0,0,0,0,0.0,0.0
浙江省,湖州市,644,633,0,0,0,0,0,0,0,0.0,0.0
浙江省,金华市,1144,1121,0,0,0,0,0,0,0,0.0,0.0
浙江省,绍兴市,896,884,0,0,0,0,0,0,0,0.0,0.0
浙江省,未知,139,132,0,0,0,0,0,0,0,0.0,0.0
浙江省,台州市,1329,1301,0,0,0,0,0,0,0,0.0,0.0
浙江省,嘉兴市,812,805,0,0,0,0,0,0,0,0.0,0.0
浙江省,宁波市,1971,1949,0,0,0,0,0,0,0,0.0,0.0
浙江省,杭州市,3877,3809,0,0,0,0,0,0,0,0.0,0.0
海南省,三亚市,11,11,0,0,0,0,0,0,0,0.0,0.0
海南省,海口市,346,342,0,0,0,0,0,0,0,0.0,0.0
海南省,未知,107,106,0,0,0,0,0,0,0,0.0,0.0
湖北省,十堰市,255,255,0,0,0,0,0,0,0,0.0,0.0
湖北省,武汉市,3087,3035,0,0,0,0,0,0,0,0.0,0.0
湖北省,荆州市,214,208,0,0,0,0,0,0,0,0.0,0.0
湖北省,恩施土家族苗族自治州,65,60,0,0,0,0,0,0,0,0.0,0.0
湖北省,孝感市,430,423,0,0,0,0,0,0,0,0.0,0.0
湖北省,宜昌市,285,284,0,0,0,0,0,0,0,0.0,0.0
湖北省,鄂州市,49,49,0,0,0,0,0,0,0,0.0,0.0
湖北省,黄冈市,357,346,0,0,0,0,0,0,0,0.0,0.0
湖北省,荆门市,87,87,0,0,0,0,0,0,0,0.0,0.0
湖北省,黄石市,126,124,0,0,0,0,0,0,0,0.0,0.0
湖北省,咸宁市,115,114,0,0,0,0,0,0,0,0.0,0.0
湖北省,随州市,86,83,0,0,0,0,0,0,0,0.0,0.0
湖北省,襄樊市,315,310,0,0,0,0,0,0,0,0.0,0.0
湖北省,未知,115,115,0,0,0,0,0,0,0,0.0,0.0
湖南省,娄底市,278,275,0,0,0,0,0,0,0,0.0,0.0
湖南省,湘潭市,96,96,0,0,0,0,0,0,0,0.0,0.0
湖南省,岳阳市,795,785,0,0,0,0,0,0,0,0.0,0.0
湖南省,郴州市,157,150,0,0,0,0,0,0,0,0.0,0.0
湖南省,永州市,252,252,0,0,0,0,0,0,0,0.0,0.0
